dlga_arena_training_melee_explain_reward:arena_master_melee_pretalk|Někteří bohatí měšťané nabízejí odměny bojovníkům, kteří projeví v boji výjimečnou dovednost. Pokud se ti podaří přemoci {reg1} protivníků dříve, než půjdeš k zemi, vyděláš si {reg11} denárů. V případě, že srazíš alespoň {reg2} protivníků, je to {reg12} denárů a pokud bys dokázal pobít {reg3} protivníků, dostaneš {reg13} denárů. Pokud přežiješ tak dlouho, že vyřadíš {reg4} bojovníků, máš v kapse {reg14} denárů. A když by se ti podařilo zvítězit, máš nárok na velkou cenu boje, {reg15} denárů. Zní to dobře, co?
dlga_arena_training_melee_intro_2:arena_training_melee_intro_3|Můžu se taky přidat?
dlga_arena_training_melee_intro_3:arena_master_melee_talk|Ha ha. {Byl/Byla} bys blázen, kdybys to {nezkusil/nezkusila}. Samozřejmě, že můžeš. Zápasy jsou přístupné pro všechny. Zanedlouho zase jedna bude. Jestli chceš, můžeš jít do toho.
dlga_start:arena_master_intro_1|Zdravím. Ty jsi tu {nový/nová}, že? Můžu vědět, jak se jmenuješ?
dlga_arena_master_intro_1:arena_master_intro_2|Jsem {playername}.
dlga_arena_master_intro_2:arena_master_pre_talk|{playername}, rád tě poznávám. Já jsem tady ve městě {s1} mistrem turnajů. Pokud si chceš pořádně zabojovat, jsem ten, na koho by ses {měl/měla} obrátit.
dlga_start:arena_master_fight_result|.
dlga_arena_master_fight_result:arena_master_pre_talk|Ha ha, máš pořádnou modřinu. Ale neměj obavy, každý to čas od času schytá. Důležité je znova vstát, oprášit se a bojovat dál. Tak to dělají i šampióni.
dlga_arena_master_fight_result:arena_master_pre_talk.1|Hele, tobě se podařilo srazit pár protivníků ({reg8}). To není špatné. Ale žádnou odměnu za to nedostaneš. Být tebou, vrátil bych se tam a ukázal jim, co opravdu dokážu.
dlga_arena_master_fight_result:arena_master_pre_talk.2|{Předvedl/Předvedla} jsi tam pěkný boj. Dobré pohyby. Vypadáš vskutku slibně. A {zasloužil/zasloužila} sis odměnu {reg10} denárů za to, že jsi {přemohl/přemohla} {reg8} protivníků.
dlga_arena_master_fight_result:arena_master_pre_talk.3|{Bojoval/Bojovala} jsi opravdu dobře. Podařilo se ti porazit úctyhodných {reg8} soupeřů. A samozřejmě sis tím {vydělal/vydělala} svou odměnu ve výši {reg10} denárů.
dlga_arena_master_fight_result:arena_master_pre_talk.4|Tak tomu říkám ohromující výkon! Jsi bezpochyby velice {schopný bojovník/schopná bojovnice}. Ne každému se v těchto bojích podaří zvítězit nad {reg8} lidmi. Samozřejmě sis svým skvělým výkonem {zasloužil/zasloužila} odměnu: {reg10} denárů. Pěkné, že?
dlga_arena_master_fight_result:arena_master_pre_talk.5|To byl sakra dobrý boj, {playername}. Máš skvělé pohyby a vynikající taktiku. A za to, že jsi {porazil/porazila} {reg8} soupeřů, sis {vysloužil/vysloužila} odměnu {reg10} denárů.
dlga_arena_master_fight_result:arena_master_pre_talk.6|Blahopřeji vítězi! Tvou techniku boje si budou všichni dlouho pamatovat! Podařilo se ti zvítězit nad všemi protivníky. A samozřejmě sis tím {vydělal/vydělala} velkou odměnu: {reg10} denárů.
dlga_start:arena_master_pre_talk|Zdravím, {playername}. Rád tě zase vidím.
dlga_arena_master_pre_talk:arena_master_talk|Co bys {chtěl/chtěla} dělat?
dlga_arena_master_talk:arena_master_melee_pretalk|Co se týče těch rvaček...
dlga_arena_master_talk:arena_master_ask_tournaments|Nebude v okolních městech v dohledné době turnaj?
dlga_arena_master_talk:close_window|Musím už odejít. Sbohem.
dlga_arena_master_ask_tournaments:arena_master_talk|{reg2?V dohledné době se tu nebudou konat žádné turnaje.:{reg1?Turnaje brzy budou:Turnaj brzy bude} pořádat {s15}.}
dlga_arena_master_melee_pretalk:arena_master_melee_talk|Brzy se tu bude konat cvičný zápas. Pokud chceš, tak se ho můžeš zúčastnit.
dlga_arena_master_melee_talk:close_window|Dobře. Přesně to udělám.
dlga_arena_master_melee_talk:arena_master_melee_reject|Díky. Ale musím si ještě zahojit čerstvé rány.
dlga_arena_master_melee_reject:arena_master_pre_talk|{Dobrý muži/Milé děvče}, to je chytré.
dlga_arena_master_melee_talk:arena_training_melee_explain_reward|Mohl bys mi ještě jednou povědět o těch odměnách?
dlga_start:galeas_talk|Zdravím, {chlapče/děvče}. Jestli máš nějaké zajatce, rád je od tebe odkoupím.
dlga_galeas_talk:galeas_sell_prisoners|V tom případě si dojdi pro měšec. Mám tady pár zajatců na prodej.
dlga_galeas_talk:close_window|Tentokrát ne. Sbohem.
dlga_galeas_sell_prisoners:galeas_sell_prisoners_2|Podívám se, co máš...
dlga_galeas_sell_prisoners_2:close_window|Až zajmeš další lidi, přiveď mi je. Dobře ti za ně zaplatím.
dlga_bandit_introduce:bandit_talk|{s5}
dlga_bandit_talk:close_window|Nedám ti nic jiného než chladnou ocel, ty svině!
dlga_bandit_talk:bandit_barter|Boj nebude nutný. Jsem {ochoten/ochotna} zaplatit vám mýtné.
dlga_bandit_barter:bandit_barter_2|Stříbro bez krve máme nejradši. Hmm, když se na tebe tak dívám, myslím, že u sebe určitě máš {reg5} denárů. Když mi je dáš, necháme tě jít.
dlga_bandit_barter_2:bandit_barter_3a|Dobře, vezměte si je.
dlga_bandit_barter_2:bandit_barter_3b|Nemám u sebe tolik peněz.
dlga_bandit_barter_3b:close_window|To je škoda. V tom případě nám nezbude nic jiného, než tě prodat do otroctví. Chlapi, seberte {ho/ji}!
dlga_bandit_barter:close_window|Hele, o tobě jsem už slyšel! Vraždíš nás, piráty, jako psy a teď očekáváš, že tě necháme jít za pár smradlavých měďáků? Na to zapomeň. {Neprokázal/Neprokázala} jsi nám žádnou laskavost, tak teď taky žádnou nečekej.
dlga_bandit_barter_3a:close_window|Cha, to nebylo tak těžké, co? Tak jo, necháme tě jít. Padej.
dlga_start:bandit_meet|Eh? Co je?
dlga_bandit_meet:bandit_attack|Štěstí tě opustilo, co? Připrav se na smrt!
dlga_bandit_attack:close_window|{s5}
dlga_bandit_meet:close_window|Ale nic, nemám s tebou žádné sváry.
dlga_start:disbanded_troop_ask|Máme jít za tebou?
dlga_disbanded_troop_ask:disbanded_troop_join|Ano. Pojedeme spolu.
dlga_disbanded_troop_ask:close_window|Ne. Teď zrovna ne.
dlga_disbanded_troop_join:close_window|Bohužel pro nás ve své družině nemáš místo.
dlga_disbanded_troop_join:close_window.1|Jsme pod tvým velením.
dlga_start:enemy_talk_1|Znova mě nezajmeš. Tentokrát už ne.
dlga_enemy_talk_1:enemy_talk_2|Proti mně nemáš šanci. Vzdej to.
dlga_enemy_talk_2:close_window|Vzdám se teprve, až budeš mrtvý!
dlga_start:party_encounter_routed_agents_are_caught|Pěkně prosím, nech nás být.
dlga_party_encounter_routed_agents_are_caught:party_encounter_routed_agents_are_caught2|Myslíš, že přede mnou utečeš? Buď se necháš zajmout, nebo zemřeš!
dlga_party_encounter_routed_agents_are_caught:close_window|Dobrá, tentokrát vás nechám na pokoji, ale už se tu nikdy neukazujte.
dlga_party_encounter_routed_agents_are_caught2:close_window|Copak v sobě nemáš kouska slitování? Budeme tedy bojovat do posledního muže!
dlga_party_encounter_routed_agents_are_caught2:close_window.1|{s1}
dlga_sell_prisoner_outlaws:sell_prisoner_outlaws|Hmmm. 10 denárů za každého loupežníka, to je {reg1} denárů za všech {reg0}.
dlga_sell_prisoner_outlaws:sell_prisoner_outlaws.1|Podívejme se na to. {Přivedl/Přivedla} jsi {reg0} banditů. Při ceně 20 denárů za každého to dohromady dělá {reg1} denárů.
dlga_sell_prisoner_outlaws:sell_prisoner_outlaws.2|No ne, ty jsi {zajal/zajala} {reg0} zbojníků. Za každého máš nárok na 30 denárů, takže dohromady dostaneš {reg1}.
dlga_sell_prisoner_outlaws:sell_prisoner_outlaws_finished|Řekl bych, že to bude všechno.
dlga_prisoner_chat:prisoner_chat_2|Nesnaž se utíkat nebo provádět nějaké hlouposti. Budu na tebe dávat dobrý pozor.
dlga_prisoner_chat_2:close_window|Slibuji, že se o nic nepokusím.
dlga_start:town_merchant_talk|Zdravím, {vaše lordstvo/krásná lady}. Jak vám dnes mohu pomoci?
dlga_start:town_merchant_talk.1|Dobrý den. Co pro vás mohu udělat?
dlga_town_merchant_talk:trade_requested_weapons|Chci si koupit novou zbraň. Ukaž mi svoje zboží.
dlga_town_merchant_talk:trade_requested_armor|Sháním nějaké vybavení. Ukaž mi, co máš na skladě.
dlga_town_merchant_talk:trade_requested_horse|Přemýšlím o koupi koně.
dlga_trade_requested_weapons:merchant_trade|Ach, ano, {sire/madam}. Tyto zbraně jsou nejlepší, které lze sehnat.
dlga_trade_requested_armor:merchant_trade|Samozřejmě, {sire/madam}. Kvalitnější zbroj, než je tahle, nikde jinde v Calradii nenajdete.
dlga_trade_requested_horse:merchant_trade|Co se týče koní, máte skvělý vkus, {sire/madam}. Lepší zvířata, než jsou tady, jinde nenajdete.
dlga_merchant_trade:town_merchant_talk|Ještě něco?
dlga_town_merchant_talk:merchant_gossip|Řekni mi, jaké drby teď lidé probírají?
dlga_merchant_gossip:town_merchant_talk|No, v zásadě nic nového. Ceny, počasí, válka, pořád to samé.
dlga_town_merchant_talk:close_window|Sbohem.
dlga_start:town_dweller_talk|{Můj pane/Má paní}?
dlga_start:town_dweller_talk.1|Dobrý den, {sire/madam}.
dlga_town_dweller_talk:town_dweller_ask_fugitive|Hledám muže jménem {s4}. Bylo mi řečeno, že by se tady mohl skrývat.
dlga_town_dweller_ask_fugitive:close_window|Naší vesnicí prochází spousta cizinců, {sire/madam}. Pokud se tu skrývá, tak se poohlédněte kolem a určitě jej najdete.
dlga_town_dweller_talk:town_dweller_quest_meet_spy_in_enemy_town_ask_item|Promiňte, ale vy máte na sobě {s5}?
dlga_town_dweller_quest_meet_spy_in_enemy_town_ask_item:town_dweller_talk|{s6}
dlga_town_dweller_talk:town_dweller_quest_meet_spy_in_enemy_town|{s4}
dlga_town_dweller_quest_meet_spy_in_enemy_town:town_dweller_quest_meet_spy_in_enemy_town_know|{s4}
dlga_town_dweller_quest_meet_spy_in_enemy_town:town_dweller_quest_meet_spy_in_enemy_town_dont_know|Eh? Co je to za bláboly?
dlga_town_dweller_quest_meet_spy_in_enemy_town_dont_know:close_window|Vlastně nic.
dlga_town_dweller_quest_meet_spy_in_enemy_town_know:town_dweller_quest_meet_spy_in_enemy_town_chat|{s4} mě poslal, abych od tebe {vyzvedl/vyzvedla} zprávy. Máš je u sebe?
dlga_town_dweller_quest_meet_spy_in_enemy_town_chat:town_dweller_quest_meet_spy_in_enemy_town_chat_2|Očekával jsem tě. Tady jsou. {s4} na něj jistě čeká, doruč mu je bez otálení a nepoškozené.
dlga_town_dweller_quest_meet_spy_in_enemy_town_chat_2:close_window|Sbohem.
dlga_town_dweller_talk:town_dweller_ask_info|Co mi můžeš říct o téhle vesnici?
dlga_town_dweller_talk:town_dweller_ask_info.1|Co mi můžeš říct o tomhle městě?
dlga_town_dweller_ask_info:close_window|{s10}{s11}
dlga_town_dweller_talk:town_dweller_ask_situation|Jak se tady žije?
dlga_town_dweller_ask_situation:town_dweller_poor|Mou rodinu postihlo velké neštěstí, {sire/madam}. Nemáme žádnou vlastní půdu a sousedé nemají dost peněz, aby nám mohli platit za práci nebo nám nějak jinak pomoci. Mé ubohé děti jsou hladové a nemocné. Nevím, co si mám počít.
dlga_town_dweller_ask_situation:town_dweller_poor.1|Můj život je vskutku nešťastný, {sire/madam}. Už dlouhé měsíce nemohu sehnat práci a mé ubohé děti chodí spát o hladu. Sousedi by nám rádi pomohli, ale sami také nic nemají.
dlga_town_dweller_poor:town_dweller_poor_paid|Vezmi si těchto 300 denárů. Doufám, že tobě i tvé rodině pomůžou.
dlga_town_dweller_poor:town_dweller_poor_not_paid|V tom případě se musíš přestěhovat jinam nebo se naučit jinému řemeslu.
dlga_town_dweller_poor_not_paid:close_window|Ano, {sire/madam}. Budu se řídit vaší radou.
dlga_town_dweller_poor_paid:close_window|{Můj pane/Moje paní}. Jsi tak {laskavý a štědrý/laskavá a štědrá}. Budu všem vyprávět, že jsi nám {pomohl/pomohla}.
dlga_town_dweller_ask_situation:close_window|Děkuji vám za dobrosrdečnost, {sire/madam}. Díky vaší pomoci budeme moci lépe žít. Každý den se za vás budu modlit.
dlga_town_dweller_ask_situation:town_dweller_talk|Časy jsou těžké, {sire/madam}. Celý den pracujeme a i přesto chodíme často spát o hladu.
dlga_town_dweller_ask_situation:town_dweller_talk.1|Časy jsou těžké, {sire/madam}. Ale musíme být spokojeni s málem.
dlga_town_dweller_ask_situation:town_dweller_talk.2|Nevede se nám zase tak špatně, {sire/madam}. Musíme být spokojeni s málem.
dlga_town_dweller_talk:town_dweller_ask_trade|Čím se živíš?
dlga_town_dweller_ask_trade:town_dweller_talk|{s14}
dlga_town_dweller_talk:town_dweller_ask_rumor|Co se tady poslední dobou šušká?
dlga_town_dweller_ask_rumor:town_dweller_talk|Nevím o ničem, co by tě mohlo zajímat.
dlga_town_dweller_ask_rumor:town_dweller_talk.1|{s61}
dlga_town_dweller_ask_rumor:town_dweller_talk.2|Nic moc zajímavého teď mezi lidmi nekoluje.
dlga_town_dweller_talk:close_window|[Odejít]
dlga_start:player_castle_guard_talk|Ano, {sire/madam}
dlga_player_castle_guard_talk:player_castle_guard_talk_2|Jak jde hlídka, vojáku?
dlga_player_castle_guard_talk_2:player_castle_guard_talk_3|V poklidu, {sire/madam}. Nic zvláštního.
dlga_player_castle_guard_talk_3:close_window|Dobře. Měj oči otevřené.
dlga_start:close_window.41|Dobrý den, {pane/má paní}. {s10} tě vítá - je nám ctí.
dlga_start:close_window.42|Dávej si pozor na své chování za hradbami a nedostaneš se do problémů.
dlga_start:hall_guard_talk|Tvoje příkazy, {můj pane/má paní}?
dlga_start:close_window.43|Když jsme na stráži, nemáme si s nikým povídat, {sire/madam}.
dlga_hall_guard_talk:hall_guard_duty|Zůstaňte na stráži, a pokud by za mnou někdo přišel, dejte mi vědět.
dlga_hall_guard_duty:close_window|Ano, {můj pane/má paní}. Jak si přeješ.
dlga_hall_guard_talk:hall_guard_arrest|Chci, abyste tohoto muže okamžitě zatkli!
dlga_hall_guard_arrest:hall_guard_arrest_2|Koho chcete zatknout, {sire/madam}?
dlga_hall_guard_arrest_2:close_window|Ah, nevšímejte si mé povznesené nálady, přátelé.
dlga_hall_guard_arrest_2:close_window.1|Zapomeň na to. Najdu jiný způsob jak to vyřešit.
dlga_enemy_defeated:close_window|Arggh! Tohle nesnáším.
dlga_party_relieved:close_window|Děkuji, že jsi nám {pomohl/pomohla} s těmi darebáky.
dlga_start:battle_reason_stated|Budu pít víno z tvé lebky!
dlga_member_chat:regular_member_talk|Vaše příkazy, {sire/madam}?
dlga_regular_member_talk:view_regular_char_requested|Pověz mi o sobě.
dlga_view_regular_char_requested:do_regular_member_view_char|Ano, {sire/madam}. Řeknu vám o sobě vše, co by vás mohlo zajímat.
dlga_do_regular_member_view_char:regular_member_talk|Ještě něco?
dlga_regular_member_talk:close_window|Nic. Můžeš jít.
dlga_start:party_encounter_hostile_attacker|Nemáte proti nám žádnou šanci. Vzdejte se, nebo vás všechny pozabíjíme...
dlga_party_encounter_hostile_attacker:close_window|Budeme bojovat až do konce!
dlga_party_encounter_hostile_attacker:close_window.1|Neútočte! Vzdáváme se!
dlga_start:party_encounter_hostile_defender|Co chcete?
dlga_party_encounter_hostile_defender:party_encounter_hostile_ultimatum_surrender|Vzdejte se, nebo zemřete!
dlga_party_encounter_hostile_ultimatum_surrender:close_window|{s43}
dlga_party_encounter_hostile_defender:close_window|Nic. Necháme vás na pokoji.
dlga_merchant_end:close_window|Cha! Musel bych být opravdu v úzkých, abych své naděje vložil do nějakého cizince. Něco mi však říká, že v tvém případě by takové rozhodnutí nebylo na škodu. Takže zkus sehnat nějaké dobrovolníky.
dlga_start:merchant_quest_4e|{s3}{s2}
dlga_merchant_quest_4e:merchant_finale|{s1}
dlga_merchant_quest_4e:merchant_finale.1|Samotná nebesa nám zaručují vítězství!
dlga_merchant_quest_4e:merchant_finale.2|Také mě těší, že jsi naživu.
dlga_merchant_finale:close_window|Ano, ano. A teď pár mých hochů zahnalo toho zlotřilého kapitána do kouta a drží mu dýku na hrdle. Potřebuji tedy, abys ho {dovlekl/dovlekla} před našeho panovníka, aby {s5} z jeho úst sám slyšel, proč ke všem těmto událostem došlo. Ale samozřejmě se můžeš držet stranou, jestli chceš. Řeknu ti to takhle: když věci půjdou dobře, sejdeme se zakrátko v hospodě a já ti povyprávím, jak vše probíhalo. A jestli místo mě uvidíš jen mou hlavu napíchnutou na městské bráně, budeš vědět, že by ses {měl/měla} od našeho města chvíli držet dál, než se na tyhle události zapomene. Ale doufám, že se ještě setkáme!
